id,name,season,home_team_goal,away_team_goal,difference,total
13220,Italy Serie A,2015/2016,5,0,5,5
13221,Italy Serie A,2015/2016,2,2,0,4
13222,Italy Serie A,2015/2016,2,0,2,2
13223,Italy Serie A,2015/2016,1,2,-1,3
13224,Italy Serie A,2015/2016,0,0,0,0
13225,Italy Serie A,2015/2016,1,0,1,1
13226,Italy Serie A,2015/2016,0,1,-1,1
13227,Italy Serie A,2015/2016,2,0,2,2
13228,Italy Serie A,2015/2016,1,0,1,1
13229,Italy Serie A,2015/2016,1,1,0,2
13230,Italy Serie A,2015/2016,2,0,2,2
13231,Italy Serie A,2015/2016,0,1,-1,1
13232,Italy Serie A,2015/2016,2,1,1,3
13233,Italy Serie A,2015/2016,2,3,-1,5
13234,Italy Serie A,2015/2016,2,1,1,3
13235,Italy Serie A,2015/2016,1,2,-1,3
13236,Italy Serie A,2015/2016,2,0,2,2
13237,Italy Serie A,2015/2016,1,0,1,1
13238,Italy Serie A,2015/2016,1,2,-1,3
13239,Italy Serie A,2015/2016,1,4,-3,5
13240,Italy Serie A,2015/2016,2,1,1,3
13241,Italy Serie A,2015/2016,5,1,4,6
13242,Italy Serie A,2015/2016,1,1,0,2
13243,Italy Serie A,2015/2016,2,1,1,3
13244,Italy Serie A,2015/2016,2,1,1,3
13245,Italy Serie A,2015/2016,1,1,0,2
13246,Italy Serie A,2015/2016,1,0,1,1
13247,Italy Serie A,2015/2016,3,0,3,3
13248,Italy Serie A,2015/2016,3,1,2,4
13249,Italy Serie A,2015/2016,2,0,2,2
13250,Italy Serie A,2015/2016,0,4,-4,4
13251,Italy Serie A,2015/2016,2,4,-2,6
13252,Italy Serie A,2015/2016,1,1,0,2
13253,Italy Serie A,2015/2016,1,1,0,2
13254,Italy Serie A,2015/2016,3,0,3,3
13255,Italy Serie A,2015/2016,0,1,-1,1
13256,Italy Serie A,2015/2016,2,0,2,2
13257,Italy Serie A,2015/2016,3,2,1,5
13258,Italy Serie A,2015/2016,1,1,0,2
13259,Italy Serie A,2015/2016,0,0,0,0
13260,Italy Serie A,2015/2016,2,1,1,3
13261,Italy Serie A,2015/2016,3,1,2,4
13262,Italy Serie A,2015/2016,2,1,1,3
13263,Italy Serie A,2015/2016,1,1,0,2
13264,Italy Serie A,2015/2016,1,2,-1,3
13265,Italy Serie A,2015/2016,0,1,-1,1
13266,Italy Serie A,2015/2016,2,0,2,2
13267,Italy Serie A,2015/2016,1,2,-1,3
13268,Italy Serie A,2015/2016,2,0,2,2
13269,Italy Serie A,2015/2016,3,0,3,3
13270,Italy Serie A,2015/2016,2,1,1,3
13271,Italy Serie A,2015/2016,1,1,0,2
13272,Italy Serie A,2015/2016,4,1,3,5
13273,Italy Serie A,2015/2016,1,0,1,1
21518,Spain LIGA BBVA,2008/2009,3,0,3,3
21519,Spain LIGA BBVA,2008/2009,1,1,0,2
21520,Spain LIGA BBVA,2008/2009,2,1,1,3
21521,Spain LIGA BBVA,2008/2009,1,0,1,1
21522,Spain LIGA BBVA,2008/2009,1,1,0,2
21523,Spain LIGA BBVA,2008/2009,1,2,-1,3
21524,Spain LIGA BBVA,2008/2009,0,1,-1,1
21525,Spain LIGA BBVA,2008/2009,1,0,1,1
21526,Spain LIGA BBVA,2008/2009,1,3,-2,4
21527,Spain LIGA BBVA,2008/2009,4,0,4,4
21528,Spain LIGA BBVA,2008/2009,1,0,1,1
21529,Spain LIGA BBVA,2008/2009,1,0,1,1
21530,Spain LIGA BBVA,2008/2009,2,4,-2,6
21531,Spain LIGA BBVA,2008/2009,1,0,1,1
21532,Spain LIGA BBVA,2008/2009,0,0,0,0
21533,Spain LIGA BBVA,2008/2009,2,1,1,3
21534,Spain LIGA BBVA,2008/2009,4,3,1,7
21535,Spain LIGA BBVA,2008/2009,6,0,6,6
21536,Spain LIGA BBVA,2008/2009,0,3,-3,3
21537,Spain LIGA BBVA,2008/2009,3,3,0,6
21538,Spain LIGA BBVA,2008/2009,3,1,2,4
21539,Spain LIGA BBVA,2008/2009,2,3,-1,5
21540,Spain LIGA BBVA,2008/2009,3,4,-1,7
21541,Spain LIGA BBVA,2008/2009,4,1,3,5
21542,Spain LIGA BBVA,2008/2009,2,0,2,2
21543,Spain LIGA BBVA,2008/2009,2,1,1,3
21544,Spain LIGA BBVA,2008/2009,2,2,0,4
21545,Spain LIGA BBVA,2008/2009,1,0,1,1
21546,Spain LIGA BBVA,2008/2009,0,2,-2,2
21547,Spain LIGA BBVA,2008/2009,0,2,-2,2
21548,Spain LIGA BBVA,2008/2009,3,0,3,3
21549,Spain LIGA BBVA,2008/2009,0,3,-3,3
21550,Spain LIGA BBVA,2008/2009,1,1,0,2
21551,Spain LIGA BBVA,2008/2009,0,0,0,0
21552,Spain LIGA BBVA,2008/2009,3,1,2,4
21553,Spain LIGA BBVA,2008/2009,3,1,2,4
21554,Spain LIGA BBVA,2008/2009,2,2,0,4
21555,Spain LIGA BBVA,2008/2009,1,0,1,1
21556,Spain LIGA BBVA,2008/2009,1,1,0,2
21557,Spain LIGA BBVA,2008/2009,1,2,-1,3
21558,Spain LIGA BBVA,2008/2009,0,1,-1,1
21559,Spain LIGA BBVA,2008/2009,1,2,-1,3
21560,Spain LIGA BBVA,2008/2009,0,1,-1,1
21561,Spain LIGA BBVA,2008/2009,4,1,3,5
21562,Spain LIGA BBVA,2008/2009,3,2,1,5
21563,Spain LIGA BBVA,2008/2009,3,0,3,3
21564,Spain LIGA BBVA,2008/2009,0,3,-3,3
21565,Spain LIGA BBVA,2008/2009,4,2,2,6
21566,Spain LIGA BBVA,2008/2009,3,1,2,4
21567,Spain LIGA BBVA,2008/2009,2,0,2,2
21568,Spain LIGA BBVA,2008/2009,2,0,2,2
21569,Spain LIGA BBVA,2008/2009,3,3,0,6
21570,Spain LIGA BBVA,2008/2009,2,3,-1,5
21571,Spain LIGA BBVA,2008/2009,3,3,0,6
21572,Spain LIGA BBVA,2008/2009,4,0,4,4
21573,Spain LIGA BBVA,2008/2009,2,1,1,3
21574,Spain LIGA BBVA,2008/2009,1,1,0,2
21575,Spain LIGA BBVA,2008/2009,1,1,0,2
21576,Spain LIGA BBVA,2008/2009,3,4,-1,7
21577,Spain LIGA BBVA,2008/2009,2,5,-3,7
21578,Spain LIGA BBVA,2008/2009,2,0,2,2
21579,Spain LIGA BBVA,2008/2009,3,0,3,3
21580,Spain LIGA BBVA,2008/2009,2,0,2,2
21581,Spain LIGA BBVA,2008/2009,1,1,0,2
21582,Spain LIGA BBVA,2008/2009,3,0,3,3
21583,Spain LIGA BBVA,2008/2009,1,0,1,1
21584,Spain LIGA BBVA,2008/2009,4,1,3,5
21585,Spain LIGA BBVA,2008/2009,1,0,1,1
21586,Spain LIGA BBVA,2008/2009,2,1,1,3
21587,Spain LIGA BBVA,2008/2009,2,0,2,2
21588,Spain LIGA BBVA,2008/2009,0,1,-1,1
21589,Spain LIGA BBVA,2008/2009,1,0,1,1
21590,Spain LIGA BBVA,2008/2009,1,1,0,2
21591,Spain LIGA BBVA,2008/2009,4,1,3,5
21592,Spain LIGA BBVA,2008/2009,0,0,0,0
21593,Spain LIGA BBVA,2008/2009,1,2,-1,3
21594,Spain LIGA BBVA,2008/2009,1,0,1,1
21595,Spain LIGA BBVA,2008/2009,2,3,-1,5
21596,Spain LIGA BBVA,2008/2009,4,3,1,7
21597,Spain LIGA BBVA,2008/2009,5,2,3,7
21598,Spain LIGA BBVA,2008/2009,1,2,-1,3
21599,Spain LIGA BBVA,2008/2009,1,0,1,1
21600,Spain LIGA BBVA,2008/2009,0,1,-1,1
21601,Spain LIGA BBVA,2008/2009,3,1,2,4
21602,Spain LIGA BBVA,2008/2009,1,1,0,2
21603,Spain LIGA BBVA,2008/2009,3,1,2,4
21604,Spain LIGA BBVA,2008/2009,1,0,1,1
21605,Spain LIGA BBVA,2008/2009,3,1,2,4
21606,Spain LIGA BBVA,2008/2009,1,1,0,2
21607,Spain LIGA BBVA,2008/2009,1,0,1,1
21608,Spain LIGA BBVA,2008/2009,2,1,1,3
21609,Spain LIGA BBVA,2008/2009,1,2,-1,3
21610,Spain LIGA BBVA,2008/2009,2,3,-1,5
21611,Spain LIGA BBVA,2008/2009,2,2,0,4
21612,Spain LIGA BBVA,2008/2009,1,1,0,2
21613,Spain LIGA BBVA,2008/2009,2,0,2,2
21614,Spain LIGA BBVA,2008/2009,2,3,-1,5
21615,Spain LIGA BBVA,2008/2009,0,3,-3,3
21616,Spain LIGA BBVA,2008/2009,3,3,0,6
21617,Spain LIGA BBVA,2008/2009,1,3,-2,4
21618,Spain LIGA BBVA,2008/2009,3,2,1,5
21619,Spain LIGA BBVA,2008/2009,1,1,0,2
21620,Spain LIGA BBVA,2008/2009,4,0,4,4
21621,Spain LIGA BBVA,2008/2009,1,3,-2,4
21622,Spain LIGA BBVA,2008/2009,2,0,2,2
21623,Spain LIGA BBVA,2008/2009,0,1,-1,1
21624,Spain LIGA BBVA,2008/2009,1,0,1,1
21625,Spain LIGA BBVA,2008/2009,5,0,5,5
21626,Spain LIGA BBVA,2008/2009,3,1,2,4
21627,Spain LIGA BBVA,2008/2009,2,0,2,2
21628,Spain LIGA BBVA,2008/2009,1,0,1,1
21629,Spain LIGA BBVA,2008/2009,4,3,1,7
21630,Spain LIGA BBVA,2008/2009,1,1,0,2
21631,Spain LIGA BBVA,2008/2009,4,3,1,7
21632,Spain LIGA BBVA,2008/2009,0,0,0,0
21633,Spain LIGA BBVA,2008/2009,0,1,-1,1
21634,Spain LIGA BBVA,2008/2009,2,1,1,3
21635,Spain LIGA BBVA,2008/2009,0,0,0,0
21636,Spain LIGA BBVA,2008/2009,2,2,0,4
21637,Spain LIGA BBVA,2008/2009,1,1,0,2
21638,Spain LIGA BBVA,2008/2009,4,1,3,5
21639,Spain LIGA BBVA,2008/2009,1,0,1,1
21640,Spain LIGA BBVA,2008/2009,1,1,0,2
21641,Spain LIGA BBVA,2008/2009,3,1,2,4
21642,Spain LIGA BBVA,2008/2009,0,2,-2,2
21643,Spain LIGA BBVA,2008/2009,5,1,4,6
21644,Spain LIGA BBVA,2008/2009,1,0,1,1
21645,Spain LIGA BBVA,2008/2009,1,1,0,2
21646,Spain LIGA BBVA,2008/2009,1,1,0,2
21647,Spain LIGA BBVA,2008/2009,2,1,1,3
21648,Spain LIGA BBVA,2008/2009,1,2,-1,3
21649,Spain LIGA BBVA,2008/2009,0,2,-2,2
21650,Spain LIGA BBVA,2008/2009,3,0,3,3
21651,Spain LIGA BBVA,2008/2009,1,0,1,1
21652,Spain LIGA BBVA,2008/2009,1,0,1,1
21653,Spain LIGA BBVA,2008/2009,2,2,0,4
21654,Spain LIGA BBVA,2008/2009,1,1,0,2
21655,Spain LIGA BBVA,2008/2009,1,2,-1,3
21656,Spain LIGA BBVA,2008/2009,3,2,1,5
21657,Spain LIGA BBVA,2008/2009,3,2,1,5
21658,Spain LIGA BBVA,2008/2009,1,1,0,2
21659,Spain LIGA BBVA,2008/2009,2,1,1,3
21660,Spain LIGA BBVA,2008/2009,1,0,1,1
21661,Spain LIGA BBVA,2008/2009,3,1,2,4
21662,Spain LIGA BBVA,2008/2009,1,2,-1,3
21663,Spain LIGA BBVA,2008/2009,1,1,0,2
21664,Spain LIGA BBVA,2008/2009,0,3,-3,3
21665,Spain LIGA BBVA,2008/2009,2,1,1,3
21666,Spain LIGA BBVA,2008/2009,3,2,1,5
21667,Spain LIGA BBVA,2008/2009,1,0,1,1
21668,Spain LIGA BBVA,2008/2009,2,2,0,4
21669,Spain LIGA BBVA,2008/2009,1,1,0,2
21670,Spain LIGA BBVA,2008/2009,0,4,-4,4
21671,Spain LIGA BBVA,2008/2009,1,1,0,2
21672,Spain LIGA BBVA,2008/2009,3,2,1,5
21673,Spain LIGA BBVA,2008/2009,1,1,0,2
21674,Spain LIGA BBVA,2008/2009,0,2,-2,2
21675,Spain LIGA BBVA,2008/2009,1,1,0,2
21676,Spain LIGA BBVA,2008/2009,0,1,-1,1
21677,Spain LIGA BBVA,2008/2009,0,0,0,0
21678,Spain LIGA BBVA,2008/2009,1,2,-1,3
21679,Spain LIGA BBVA,2008/2009,1,1,0,2
21680,Spain LIGA BBVA,2008/2009,1,1,0,2
21681,Spain LIGA BBVA,2008/2009,2,0,2,2
21682,Spain LIGA BBVA,2008/2009,1,0,1,1
21683,Spain LIGA BBVA,2008/2009,2,1,1,3
21684,Spain LIGA BBVA,2008/2009,6,1,5,7
21685,Spain LIGA BBVA,2008/2009,1,1,0,2
21686,Spain LIGA BBVA,2008/2009,1,3,-2,4
21687,Spain LIGA BBVA,2008/2009,1,0,1,1
21688,Spain LIGA BBVA,2008/2009,0,2,-2,2
21689,Spain LIGA BBVA,2008/2009,2,1,1,3
21690,Spain LIGA BBVA,2008/2009,1,2,-1,3
21691,Spain LIGA BBVA,2008/2009,4,3,1,7
21692,Spain LIGA BBVA,2008/2009,0,2,-2,2
21693,Spain LIGA BBVA,2008/2009,2,2,0,4
21694,Spain LIGA BBVA,2008/2009,0,1,-1,1
21695,Spain LIGA BBVA,2008/2009,1,1,0,2
21696,Spain LIGA BBVA,2008/2009,0,1,-1,1
21697,Spain LIGA BBVA,2008/2009,1,2,-1,3
21698,Spain LIGA BBVA,2008/2009,2,1,1,3
21699,Spain LIGA BBVA,2008/2009,1,2,-1,3
21700,Spain LIGA BBVA,2008/2009,3,3,0,6
21701,Spain LIGA BBVA,2008/2009,1,0,1,1
21702,Spain LIGA BBVA,2008/2009,1,1,0,2
21703,Spain LIGA BBVA,2008/2009,2,0,2,2
21704,Spain LIGA BBVA,2008/2009,2,1,1,3
21705,Spain LIGA BBVA,2008/2009,1,2,-1,3
21706,Spain LIGA BBVA,2008/2009,2,3,-1,5
21707,Spain LIGA BBVA,2008/2009,5,3,2,8
21708,Spain LIGA BBVA,2008/2009,3,2,1,5
21709,Spain LIGA BBVA,2008/2009,0,0,0,0
21710,Spain LIGA BBVA,2008/2009,3,3,0,6
21711,Spain LIGA BBVA,2008/2009,3,2,1,5
21712,Spain LIGA BBVA,2008/2009,0,2,-2,2
21713,Spain LIGA BBVA,2008/2009,2,2,0,4
21714,Spain LIGA BBVA,2008/2009,1,0,1,1
21715,Spain LIGA BBVA,2008/2009,1,1,0,2
21716,Spain LIGA BBVA,2008/2009,2,5,-3,7
21717,Spain LIGA BBVA,2008/2009,5,0,5,5
21718,Spain LIGA BBVA,2008/2009,0,1,-1,1
21719,Spain LIGA BBVA,2008/2009,4,1,3,5
21720,Spain LIGA BBVA,2008/2009,2,1,1,3
21721,Spain LIGA BBVA,2008/2009,2,1,1,3
21722,Spain LIGA BBVA,2008/2009,1,1,0,2
21723,Spain LIGA BBVA,2008/2009,1,0,1,1
21724,Spain LIGA BBVA,2008/2009,6,0,6,6
21725,Spain LIGA BBVA,2008/2009,2,0,2,2
21726,Spain LIGA BBVA,2008/2009,2,0,2,2
21727,Spain LIGA BBVA,2008/2009,3,0,3,3
21728,Spain LIGA BBVA,2008/2009,2,4,-2,6
21729,Spain LIGA BBVA,2008/2009,0,2,-2,2
21730,Spain LIGA BBVA,2008/2009,3,3,0,6
21731,Spain LIGA BBVA,2008/2009,3,1,2,4
21732,Spain LIGA BBVA,2008/2009,4,1,3,5
21733,Spain LIGA BBVA,2008/2009,3,0,3,3
21734,Spain LIGA BBVA,2008/2009,0,1,-1,1
21735,Spain LIGA BBVA,2008/2009,0,1,-1,1
21736,Spain LIGA BBVA,2008/2009,2,1,1,3
21737,Spain LIGA BBVA,2008/2009,0,1,-1,1
21738,Spain LIGA BBVA,2008/2009,1,6,-5,7
21739,Spain LIGA BBVA,2008/2009,1,2,-1,3
21740,Spain LIGA BBVA,2008/2009,0,0,0,0
21741,Spain LIGA BBVA,2008/2009,1,0,1,1
21742,Spain LIGA BBVA,2008/2009,0,0,0,0
21743,Spain LIGA BBVA,2008/2009,1,1,0,2
21744,Spain LIGA BBVA,2008/2009,0,2,-2,2
21745,Spain LIGA BBVA,2008/2009,1,0,1,1
21746,Spain LIGA BBVA,2008/2009,2,0,2,2
21747,Spain LIGA BBVA,2008/2009,4,0,4,4
21748,Spain LIGA BBVA,2008/2009,0,0,0,0
21749,Spain LIGA BBVA,2008/2009,2,3,-1,5
21750,Spain LIGA BBVA,2008/2009,2,3,-1,5
21751,Spain LIGA BBVA,2008/2009,1,2,-1,3
21752,Spain LIGA BBVA,2008/2009,2,1,1,3
21753,Spain LIGA BBVA,2008/2009,2,0,2,2
21754,Spain LIGA BBVA,2008/2009,0,2,-2,2
21755,Spain LIGA BBVA,2008/2009,2,0,2,2
21756,Spain LIGA BBVA,2008/2009,2,0,2,2
21757,Spain LIGA BBVA,2008/2009,0,1,-1,1
21758,Spain LIGA BBVA,2008/2009,2,0,2,2
21759,Spain LIGA BBVA,2008/2009,1,0,1,1
21760,Spain LIGA BBVA,2008/2009,0,1,-1,1
21761,Spain LIGA BBVA,2008/2009,2,1,1,3
21762,Spain LIGA BBVA,2008/2009,1,1,0,2
21763,Spain LIGA BBVA,2008/2009,3,1,2,4
21764,Spain LIGA BBVA,2008/2009,0,1,-1,1
21765,Spain LIGA BBVA,2008/2009,0,1,-1,1
21766,Spain LIGA BBVA,2008/2009,0,0,0,0
21767,Spain LIGA BBVA,2008/2009,3,0,3,3
21768,Spain LIGA BBVA,2008/2009,0,3,-3,3
21769,Spain LIGA BBVA,2008/2009,1,2,-1,3
21770,Spain LIGA BBVA,2008/2009,5,1,4,6
21771,Spain LIGA BBVA,2008/2009,1,2,-1,3
21772,Spain LIGA BBVA,2008/2009,2,0,2,2
21773,Spain LIGA BBVA,2008/2009,2,1,1,3
21774,Spain LIGA BBVA,2008/2009,2,3,-1,5
21775,Spain LIGA BBVA,2008/2009,3,2,1,5
21776,Spain LIGA BBVA,2008/2009,4,0,4,4
21777,Spain LIGA BBVA,2008/2009,2,0,2,2
21778,Spain LIGA BBVA,2008/2009,0,0,0,0
21779,Spain LIGA BBVA,2008/2009,2,4,-2,6
21780,Spain LIGA BBVA,2008/2009,1,2,-1,3
21781,Spain LIGA BBVA,2008/2009,2,4,-2,6
21782,Spain LIGA BBVA,2008/2009,2,2,0,4
21783,Spain LIGA BBVA,2008/2009,1,1,0,2
21784,Spain LIGA BBVA,2008/2009,2,1,1,3
21785,Spain LIGA BBVA,2008/2009,2,1,1,3
21786,Spain LIGA BBVA,2008/2009,3,1,2,4
21787,Spain LIGA BBVA,2008/2009,2,0,2,2
21788,Spain LIGA BBVA,2008/2009,3,0,3,3
21789,Spain LIGA BBVA,2008/2009,0,2,-2,2
21790,Spain LIGA BBVA,2008/2009,1,1,0,2
21791,Spain LIGA BBVA,2008/2009,0,2,-2,2
21792,Spain LIGA BBVA,2008/2009,2,0,2,2
21793,Spain LIGA BBVA,2008/2009,1,0,1,1
21794,Spain LIGA BBVA,2008/2009,2,6,-4,8
21795,Spain LIGA BBVA,2008/2009,0,2,-2,2
21796,Spain LIGA BBVA,2008/2009,2,1,1,3
21797,Spain LIGA BBVA,2008/2009,1,2,-1,3
21798,Spain LIGA BBVA,2008/2009,3,0,3,3
21799,Spain LIGA BBVA,2008/2009,3,1,2,4
21800,Spain LIGA BBVA,2008/2009,1,2,-1,3
21801,Spain LIGA BBVA,2008/2009,0,0,0,0
21802,Spain LIGA BBVA,2008/2009,1,0,1,1
21803,Spain LIGA BBVA,2008/2009,3,1,2,4
21804,Spain LIGA BBVA,2008/2009,1,0,1,1
21805,Spain LIGA BBVA,2008/2009,3,2,1,5
21806,Spain LIGA BBVA,2008/2009,3,3,0,6
21807,Spain LIGA BBVA,2008/2009,3,0,3,3
21808,Spain LIGA BBVA,2008/2009,2,1,1,3
21809,Spain LIGA BBVA,2008/2009,1,0,1,1
21810,Spain LIGA BBVA,2008/2009,1,0,1,1
21811,Spain LIGA BBVA,2008/2009,2,0,2,2
21812,Spain LIGA BBVA,2008/2009,2,1,1,3
21813,Spain LIGA BBVA,2008/2009,3,2,1,5
21814,Spain LIGA BBVA,2008/2009,1,0,1,1
21815,Spain LIGA BBVA,2008/2009,1,1,0,2
21816,Spain LIGA BBVA,2008/2009,3,2,1,5
21817,Spain LIGA BBVA,2008/2009,0,0,0,0
21818,Spain LIGA BBVA,2008/2009,1,0,1,1
21819,Spain LIGA BBVA,2008/2009,0,3,-3,3
21820,Spain LIGA BBVA,2008/2009,1,1,0,2
21821,Spain LIGA BBVA,2008/2009,1,2,-1,3
21822,Spain LIGA BBVA,2008/2009,0,1,-1,1
21823,Spain LIGA BBVA,2008/2009,1,0,1,1
21824,Spain LIGA BBVA,2008/2009,0,1,-1,1
21825,Spain LIGA BBVA,2008/2009,1,3,-2,4
21826,Spain LIGA BBVA,2008/2009,3,1,2,4
21827,Spain LIGA BBVA,2008/2009,1,4,-3,5
21828,Spain LIGA BBVA,2008/2009,2,0,2,2
21829,Spain LIGA BBVA,2008/2009,3,0,3,3
21830,Spain LIGA BBVA,2008/2009,3,0,3,3
21831,Spain LIGA BBVA,2008/2009,2,1,1,3
21832,Spain LIGA BBVA,2008/2009,1,1,0,2
21833,Spain LIGA BBVA,2008/2009,0,2,-2,2
21834,Spain LIGA BBVA,2008/2009,1,1,0,2
21835,Spain LIGA BBVA,2008/2009,2,1,1,3
21836,Spain LIGA BBVA,2008/2009,2,3,-1,5
21837,Spain LIGA BBVA,2008/2009,1,1,0,2
21838,Spain LIGA BBVA,2008/2009,0,0,0,0
21839,Spain LIGA BBVA,2008/2009,2,0,2,2
21840,Spain LIGA BBVA,2008/2009,2,0,2,2
21841,Spain LIGA BBVA,2008/2009,7,1,6,8
21842,Spain LIGA BBVA,2008/2009,3,2,1,5
21843,Spain LIGA BBVA,2008/2009,2,0,2,2
21844,Spain LIGA BBVA,2008/2009,1,2,-1,3
21845,Spain LIGA BBVA,2008/2009,1,1,0,2
21846,Spain LIGA BBVA,2008/2009,2,0,2,2
21847,Spain LIGA BBVA,2008/2009,0,2,-2,2
21848,Spain LIGA BBVA,2008/2009,4,2,2,6
21849,Spain LIGA BBVA,2008/2009,0,0,0,0
21850,Spain LIGA BBVA,2008/2009,1,2,-1,3
21851,Spain LIGA BBVA,2008/2009,0,1,-1,1
21852,Spain LIGA BBVA,2008/2009,1,2,-1,3
21853,Spain LIGA BBVA,2008/2009,1,2,-1,3
21854,Spain LIGA BBVA,2008/2009,0,1,-1,1
21855,Spain LIGA BBVA,2008/2009,0,1,-1,1
21856,Spain LIGA BBVA,2008/2009,1,0,1,1
21857,Spain LIGA BBVA,2008/2009,2,1,1,3
21858,Spain LIGA BBVA,2008/2009,6,1,5,7
21859,Spain LIGA BBVA,2008/2009,2,2,0,4
21860,Spain LIGA BBVA,2008/2009,1,0,1,1
21861,Spain LIGA BBVA,2008/2009,0,1,-1,1
21862,Spain LIGA BBVA,2008/2009,0,2,-2,2
21863,Spain LIGA BBVA,2008/2009,2,2,0,4
21864,Spain LIGA BBVA,2008/2009,2,1,1,3
21865,Spain LIGA BBVA,2008/2009,0,1,-1,1
21866,Spain LIGA BBVA,2008/2009,4,0,4,4
21867,Spain LIGA BBVA,2008/2009,0,4,-4,4
21868,Spain LIGA BBVA,2008/2009,3,0,3,3
21869,Spain LIGA BBVA,2008/2009,2,1,1,3
21870,Spain LIGA BBVA,2008/2009,1,2,-1,3
21871,Spain LIGA BBVA,2008/2009,0,0,0,0
21872,Spain LIGA BBVA,2008/2009,4,0,4,4
21873,Spain LIGA BBVA,2008/2009,0,0,0,0
21874,Spain LIGA BBVA,2008/2009,1,1,0,2
21875,Spain LIGA BBVA,2008/2009,0,1,-1,1
21876,Spain LIGA BBVA,2008/2009,0,1,-1,1
21877,Spain LIGA BBVA,2008/2009,2,1,1,3
21878,Spain LIGA BBVA,2008/2009,0,1,-1,1
21879,Spain LIGA BBVA,2008/2009,0,3,-3,3
21880,Spain LIGA BBVA,2008/2009,0,2,-2,2
21881,Spain LIGA BBVA,2008/2009,3,0,3,3
21882,Spain LIGA BBVA,2008/2009,4,4,0,8
21883,Spain LIGA BBVA,2008/2009,3,2,1,5
21884,Spain LIGA BBVA,2008/2009,5,0,5,5
21885,Spain LIGA BBVA,2008/2009,2,1,1,3
21886,Spain LIGA BBVA,2008/2009,1,1,0,2
21887,Spain LIGA BBVA,2008/2009,1,0,1,1
21888,Spain LIGA BBVA,2008/2009,1,4,-3,5
21889,Spain LIGA BBVA,2008/2009,1,4,-3,5
21890,Spain LIGA BBVA,2008/2009,3,2,1,5
21891,Spain LIGA BBVA,2008/2009,1,1,0,2
21892,Spain LIGA BBVA,2008/2009,3,1,2,4
21893,Spain LIGA BBVA,2008/2009,0,3,-3,3
21894,Spain LIGA BBVA,2008/2009,1,0,1,1
21895,Spain LIGA BBVA,2008/2009,1,1,0,2
21896,Spain LIGA BBVA,2008/2009,2,0,2,2
21897,Spain LIGA BBVA,2008/2009,2,4,-2,6
21898,Spain LIGA BBVA,2009/2010,3,2,1,5
21899,Spain LIGA BBVA,2009/2010,1,0,1,1
21900,Spain LIGA BBVA,2009/2010,2,0,2,2
21901,Spain LIGA BBVA,2009/2010,1,1,0,2
21902,Spain LIGA BBVA,2009/2010,1,0,1,1
21903,Spain LIGA BBVA,2009/2010,2,0,2,2
21904,Spain LIGA BBVA,2009/2010,0,0,0,0
21905,Spain LIGA BBVA,2009/2010,3,0,3,3
21906,Spain LIGA BBVA,2009/2010,1,4,-3,5
21907,Spain LIGA BBVA,2009/2010,3,0,3,3
21908,Spain LIGA BBVA,2009/2010,2,2,0,4
21909,Spain LIGA BBVA,2009/2010,3,2,1,5
21910,Spain LIGA BBVA,2009/2010,0,0,0,0
21911,Spain LIGA BBVA,2009/2010,1,0,1,1
21912,Spain LIGA BBVA,2009/2010,0,2,-2,2
21913,Spain LIGA BBVA,2009/2010,2,3,-1,5
21914,Spain LIGA BBVA,2009/2010,0,2,-2,2
21915,Spain LIGA BBVA,2009/2010,4,2,2,6
21916,Spain LIGA BBVA,2009/2010,2,0,2,2
21917,Spain LIGA BBVA,2009/2010,3,1,2,4
21918,Spain LIGA BBVA,2009/2010,1,2,-1,3
21919,Spain LIGA BBVA,2009/2010,3,1,2,4
21920,Spain LIGA BBVA,2009/2010,0,0,0,0
21921,Spain LIGA BBVA,2009/2010,0,2,-2,2
21922,Spain LIGA BBVA,2009/2010,2,1,1,3
21923,Spain LIGA BBVA,2009/2010,1,0,1,1
21924,Spain LIGA BBVA,2009/2010,1,1,0,2
21925,Spain LIGA BBVA,2009/2010,3,1,2,4
21926,Spain LIGA BBVA,2009/2010,1,3,-2,4
21927,Spain LIGA BBVA,2009/2010,1,1,0,2
21928,Spain LIGA BBVA,2009/2010,2,2,0,4
21929,Spain LIGA BBVA,2009/2010,3,3,0,6
21930,Spain LIGA BBVA,2009/2010,1,0,1,1
21931,Spain LIGA BBVA,2009/2010,5,1,4,6
21932,Spain LIGA BBVA,2009/2010,4,0,4,4
21933,Spain LIGA BBVA,2009/2010,0,1,-1,1
21934,Spain LIGA BBVA,2009/2010,1,0,1,1
21935,Spain LIGA BBVA,2009/2010,1,4,-3,5
21936,Spain LIGA BBVA,2009/2010,1,1,0,2
21937,Spain LIGA BBVA,2009/2010,0,1,-1,1
21938,Spain LIGA BBVA,2009/2010,1,1,0,2
21939,Spain LIGA BBVA,2009/2010,2,1,1,3
21940,Spain LIGA BBVA,2009/2010,3,2,1,5
21941,Spain LIGA BBVA,2009/2010,0,2,-2,2
21942,Spain LIGA BBVA,2009/2010,0,4,-4,4
21943,Spain LIGA BBVA,2009/2010,1,3,-2,4
21944,Spain LIGA BBVA,2009/2010,4,2,2,6
21945,Spain LIGA BBVA,2009/2010,1,2,-1,3
21946,Spain LIGA BBVA,2009/2010,4,1,3,5
21947,Spain LIGA BBVA,2009/2010,1,1,0,2
